MoyoriSearchMemoryFile
# ファイル名(20文字まで) UTF-8で書いてね
駅コード調査用
# グループコード,駅名,色コード [インポート時はグループコード, 色コードのみ利用]
1122706,根岸,1
1122707,新鶴,1
1122708,若宮,1
1122709,会津坂下,1
1122710,塔寺,1
1122711,会津坂本,1
1122712,会津柳津,1
1122713,郷戸,1
1122714,滝谷,1
1122715,会津桧原,1
1122716,会津西方,1
1122717,会津宮下,1
1122718,早戸,1
1122719,会津水沼,1
1122720,会津中川,1
1122721,会津川口,1
1122722,本名,1
1122723,会津越川,1
1122724,会津横田,1
1122725,会津大塩,1
1122726,会津塩沢,1
1122727,会津蒲生,1
1122728,只見,1
1122729,田子倉,1
1122730,大白川,1
1122731,柿ノ木,1
1122732,入広瀬,1
1122733,上条,1
1122734,越後須原,1
1122735,魚沼田中,1
1122736,越後広瀬,1
1122737,藪神,1
1122738,小出,1
1122801,いわき,1
1122802,赤井,1
1122803,小川郷,1
1122804,江田,1
1122805,川前,1
1122806,夏井,1
1122807,小野新町,1
1122808,神俣,1
1122809,菅谷,1
1122810,大越,1
1122811,磐城常葉,1
1122812,船引,1
1122813,要田,1
1122814,三春,1
1122815,舞木,1
1122901,取手,1
1122902,藤代,1
1122903,龍ケ崎市,1
1122904,牛久,1
1122905,ひたち野うしく,1
1122906,荒川沖,1
1122907,土浦,1
1122908,神立,1
1122909,高浜,1
1122910,石岡,1
1122911,羽鳥,1
1122912,岩間,1
1122913,友部,1
1122914,内原,1
1122915,赤塚,1
1122916,偕楽園,1
1122917,水戸,1
1122918,勝田,1
1122919,佐和,1
1122920,東海,1
1122921,大甕,1
1122922,常陸多賀,1
1122923,日立,1
1122924,小木津,1
1122925,十王,1
1122926,高萩,1
1122927,南中郷,1
1122928,磯原,1
1122929,大津港,1
1122930,勿来,1
1122931,植田,1
1122932,泉,1
1122933,湯本,1
1122934,内郷,1
1123002,草野,1
1123003,四ツ倉,1
1123004,久ノ浜,1
1123005,末続,1
1123006,広野,1
1123007,木戸,1
1123008,竜田,1
1123009,富岡,1
1123010,夜ノ森,1
1123011,大野,1
1123012,双葉,1
1123013,浪江,1
1123014,桃内,1
1123015,小高,1
1123016,磐城太田,1
1123017,原ノ町,1
1123018,鹿島,1
1123019,日立木,1
1123020,相馬,1
1123021,駒ケ嶺,1
1123022,新地,1
1123023,坂元,1
1123024,山下,1
1123025,浜吉田,1
1123026,亘理,1
1123027,逢隈,1
1123035,Ｊヴィレッジ,1
1123101,黒磯,1
1123102,高久,1
1123103,黒田原,1
1123104,豊原,1
1123105,白坂,1
1123106,新白河,1
1123107,白河,1
1123108,久田野,1
1123109,泉崎,1
1123110,矢吹,1
1123111,鏡石,1
1123112,須賀川,1
1123113,安積永盛,1
1123114,郡山,1
1123115,日和田,1
1123116,五百川,1
1123117,本宮,1
1123118,杉田,1
1123119,二本松,1
1123120,安達,1
1123121,松川,1
1123122,金谷川,1
1123123,南福島,1
1123124,福島,1
1123125,東福島,1
1123126,伊達,1
1123127,桑折,1
1123128,藤田,1
1123129,貝田,1
1123130,越河,1
1123131,白石,1
1123132,東白石,1
1123133,北白川,1
1123134,大河原,1
1123135,船岡,1
1123136,槻木,1
1123137,岩沼,1
1123138,館腰,1
1123139,名取,1
1123140,南仙台,1
1123141,太子堂,1
1123142,長町,1
1123143,仙台,1
1123144,東仙台,1
1123145,岩切,1
